u,v,delay_ms,bandwidth_mbps,reliability
0,133,13.717580304936087,225.8028871951197,0.9956370680409695
0,134,7.715455054397797,654.8504387243645,0.9912874944408423
0,141,6.974875122947072,198.6441305421905,0.9704104732021794
0,142,13.785205250262397,884.8892027082985,0.9808337635495193
0,145,10.867091666123628,974.8511776219741,0.9783452422790534
0,146,3.6162619814446515,532.4039053429726,0.9756873842986095
0,149,12.859935493534227,317.97690412710205,0.9780559432988022
0,151,8.292462794216796,476.90226835227105,0.9702350453796573
0,152,9.021834055331851,650.3302539025907,0.9731086677295571
0,160,14.480225906358577,513.6971788176279,0.9761232261640878
0,166,8.810161220335736,961.6036565740944,0.9636713134001661
0,167,14.297826555929536,984.0342668283962,0.9877875391852945
0,175,9.88172164648374,588.8717892894504,0.993892262615471
0,176,7.141616101975041,795.7578958880472,0.9571773299741162
0,177,14.463764612150904,171.12649240886532,0.9952764719626042
0,180,12.935420442096405,344.0194497981782,0.9775388829641968
0,181,4.31071897885296,766.8018790196437,0.9617248212313685
0,182,13.862210291419162,303.10448165349743,0.9614089914304916
0,183,6.963523481848066,525.1635163313927,0.98337840734249
0,184,14.574225206704666,980.1196406497785,0.9577391127343361
0,190,6.424984095623902,153.24632761734165,0.9876675246833531
0,192,11.864238267223627,865.2997914180341,0.9518276140820104
0,197,13.034438377350082,809.1645668882542,0.9591292699642019
0,200,3.4495941110790223,368.5529895958727,0.9795363653097878
0,202,8.452188937881541,677.1811685634436,0.9756916082069405
0,204,9.050552082182833,345.5533733481932,0.989631880033908
0,205,11.77343080570529,683.4568048383175,0.9852113104993384
0,206,7.045346151957004,365.5218318924538,0.9830456558548425
0,207,10.331453995956167,674.8532146762197,0.9698690283635445
0,209,7.8099989595343935,185.84659521507527,0.9981025744295864
0,212,7.6028926881123695,502.06196962580816,0.9630827220212497
0,213,9.989529018659818,615.5896127990794,0.9628161043899542
0,214,5.835630929063946,701.0075033188042,0.9728043545561545
0,215,11.232883438693326,930.7954125524053,0.9935022692864708
0,220,5.650190879624658,961.6244831697039,0.973430913087026
0,223,11.42328872226785,921.5171994547939,0.987110175641912
0,232,14.006936481371707,200.98791238354323,0.9906099286439628
0,234,9.439921899126682,248.08344092447953,0.9918698143623526
0,241,4.583332077853187,473.8821164601938,0.9776316480698369
0,244,3.261245494718734,329.01149716085115,0.9501477581079633
0,245,3.8763543109854877,481.32764630076264,0.9843188590267616
0,247,13.730621344061417,987.5235232740492,0.9731314888414369
0,248,5.159775921908503,221.88597984049397,0.9814347250084454
61,1,4.095922639571823,965.7199919735531,0.9909619720814029
1,3,13.696003262622321,503.6834193964172,0.9949386387574046
1,4,3.9629999115524006,967.7299387426174,0.9928531323628553
1,5,13.323438973525455,206.76985055674805,0.9986494920278017
1,6,4.528165047871303,980.8519393237024,0.9909062589717671
1,12,5.7559688014547845,514.5627506937367,0.9576009472869845
1,13,13.502498095484729,788.9409363386047,0.951578648430589
1,18,3.8074908346739442,634.5497327314216,0.9718756122461815
1,21,3.530840760671974,495.0665303387146,0.976448230636464
1,24,14.92180129491658,310.7453654274912,0.9949034546229568
1,29,13.515099866085686,987.1260046526132,0.9755413016589812
1,31,9.680617417262814,632.5004100184328,0.9860253933568843
1,32,11.145001479435019,600.2655993853414,0.9522973207506703
1,33,10.7197927836784,443.0391692163358,0.9756986899347453
1,36,5.206547744966992,584.1354379517356,0.9618074412615426
1,37,13.290494862876248,229.91657424866062,0.9726882328154319
1,38,7.952129867773012,474.8570799943662,0.9759695988861512
1,39,6.059947747290439,397.2366942616944,0.9538744512363454
1,41,9.427626436166587,846.465656693529,0.9525252948265867
1,42,10.25963335659403,135.59279878630048,0.9535664320902526
1,46,5.506669062627004,916.329544780164,0.9648562132559267
1,48,5.280284371561784,767.3276827155394,0.9865970821453558
1,53,5.871971507556375,389.453507944662,0.9638699006784888
1,56,7.315735415770101,894.5307571258363,0.9728341992782935
1,60,5.437529895070635,381.6298169831719,0.9522400569510736
1,64,9.63973876250609,625.6287092061983,0.9852805849497119
1,65,5.354301392722006,307.0167634029373,0.9779196861224977
1,66,9.607710390204902,949.1180905428674,0.9665406499177889
1,73,4.679502342967408,591.8916958532086,0.9590183408702021
1,79,12.815950930257042,143.66295477677102,0.9503128073975982
1,80,10.568419775196915,161.17114749888037,0.9574004526767725
1,81,8.472115907657209,154.405107021717,0.9812487009962721
1,85,9.386549820152839,470.2046573956748,0.9508195812325289
1,88,9.026592386945238,728.0731685953562,0.9710980872251258
1,90,14.016586133508135,571.9468611032347,0.9618074727833619
1,92,7.253293210326856,815.4426988751202,0.9538719429469072
1,95,11.366835793184391,369.97717630593075,0.9905750418569557
1,96,14.900096463401837,684.9050066145305,0.9515525406791383
1,98,8.712061201582694,673.0732680000749,0.9844394123509361
1,99,13.143957534483937,680.4165177489718,0.9662322602326198
1,104,13.81527550829502,723.0589412063276,0.9777724232025408
1,105,14.089911199302797,715.9858691172773,0.963738277674215
1,108,13.205131201250971,114.09228567274116,0.9601507476550696
1,109,12.848288897816365,838.8121490066231,0.9955148720724131
1,110,9.767498395485179,610.0263279019705,0.9916226788391819
1,113,11.87694205104863,811.448276710735,0.9837762165180147
1,114,11.945478735058604,411.273548367074,0.9547866035805442
1,115,3.9122189587884613,644.6518688805779,0.9800793964474503
1,118,10.60947536885682,805.193325082416,0.9720769595432249
1,119,9.636452699405805,437.88429639237484,0.9591011544488746
1,121,12.266008849616279,365.84153263456864,0.9620760392840378
1,122,6.215664370735373,441.9999937751102,0.9884106238116409
1,123,7.6754637047658765,424.6302053026544,0.9544845010061157
1,127,4.047566788261394,487.8815643784352,0.9772922665788402
1,129,4.07542610352465,598.7978248578147,0.9792493032090674
1,132,7.965720837217528,801.2521950619634,0.9855173483577048
1,135,9.253254369161986,716.7843926151008,0.9583055855170127
1,136,6.220881565790528,231.34133858189304,0.9581931626371974
1,137,6.597027047058759,804.3999617489369,0.9676951207021869
1,143,3.081208433105658,456.12278058376523,0.9912390559493707
1,144,13.346379726786171,496.20062933312795,0.9711001948264114
1,148,10.238535220677756,725.7630659696932,0.9734714773773773
1,149,7.778874990528097,387.2238983385513,0.9860088439066181
1,153,6.36360175757061,807.2798785093547,0.9678857613323666
1,155,14.967179108765341,261.93449134782975,0.9876132774796699
1,156,11.726560365702706,948.677423876005,0.9602727714217029
1,159,13.173455160467938,815.541062267329,0.9829759049673815
1,160,6.633991710128292,327.4135164379825,0.957553018488337
1,162,8.388800650003606,638.1404692777337,0.9785299569416005
1,167,14.621136488872422,731.4708583500337,0.9898025518082707
1,170,5.978771626138833,698.2244984768922,0.9581505861707255
1,176,12.554772773127752,195.35009644547847,0.9548317213705046
1,177,11.96223633159379,602.1940747087185,0.9836955560310672
1,178,7.489434813660457,516.7568876974881,0.9832982188898393
1,180,14.97243270497584,534.4939760423781,0.9644761788054018
1,182,12.975812936485662,757.1356507205044,0.9670681039637523
1,183,12.411239970344363,569.0033468204244,0.9670667145351467
1,184,11.663927319356494,507.2024739311525,0.9532915426620314
1,185,11.52934787706303,120.3266036828011,0.9668108194302807
1,186,12.600601509006687,936.9302018397332,0.9862839847501497
1,189,8.116432603460188,515.8487417449801,0.989090033626909
1,191,10.887694933903317,456.024140315302,0.9861320301077607
1,195,5.577553260843557,350.510347463883,0.9844842274235767
1,200,5.364891301770546,202.5594736346457,0.9828643699829965
1,203,7.6636711309529915,453.2896051429528,0.9555973715934776
1,204,8.494327034118415,255.27476170930578,0.9830058542534219
1,209,5.862872717265487,205.2540135736768,0.9682919974772511
1,210,7.66155923171989,636.7832356995385,0.9781654961988463
1,216,5.002386285928669,359.9512966444111,0.9591678304181577
1,222,7.607330110415436,605.423869601594,0.982000418270033
1,227,9.784773590939704,816.2928006421846,0.9608059458085328
1,228,5.698120999718482,359.80327912709174,0.9882562696740683
1,234,9.517274185116541,991.8042580051391,0.9765601255767639
1,238,8.101856240846196,762.3898278703066,0.9820299134166235
1,239,13.497718155322612,129.00735590427445,0.9628779460123201
1,241,13.383485644515545,205.64742384901996,0.989782556717175
1,242,11.851355784051766,720.2202284005862,0.9921913861172419
4,2,12.134756494728325,441.21359400772263,0.9868484813541845
9,2,8.682732731353536,202.9505014983759,0.9964400940886159
12,2,14.576649276409052,197.28887469184593,0.9512582428493758
60,2,13.673074671509443,761.0805309570537,0.9795819684063496
2,6,14.748001876835861,363.37122813165126,0.9780640434108661
2,13,12.001129637869392,470.4366007960724,0.9529050084399567
2,14,10.87075532617165,731.2838746567884,0.9565018519553109
2,15,6.865160539312523,322.79926602040393,0.99133422717553
2,16,4.706059596904414,669.1617842156099,0.9807628282181697
2,17,3.9061952799821875,815.1387676008982,0.9876753275063757
2,27,14.665803503255479,671.3564909825432,0.9841671599116393
2,30,14.617542960909882,842.36288287242,0.9742410324302189
2,31,6.403116912045045,592.5794819007834,0.9563991182650697
2,36,10.514154265870728,853.0319609762995,0.9507977862662644
2,38,8.478217631638877,992.6544149386032,0.9709621657424687
2,42,13.493080431168575,888.9355335132592,0.9545736592417569
2,43,3.9890463684657593,698.0579302714783,0.9817966492482328
2,44,10.50725128997945,753.3895271234007,0.9870063756963092
2,46,4.142204135753479,292.0790592515918,0.9538189973570577
2,50,7.122889800409289,208.53440753623406,0.9921566743529839
2,53,4.071972971924845,825.3611504449282,0.9550568751272128
2,54,6.591063928943511,444.4489448973122,0.9898550282635147
2,58,9.759494573635585,649.2873153464361,0.9580417109397417
2,59,5.556665417082312,773.4419527369492,0.9950748121080829
2,63,13.75911534730778,226.01182741821611,0.9560347039020741
2,65,8.152664898142545,811.9689950782595,0.9621415323732153
2,67,10.211988741160141,749.0616749736204,0.9639611196903103
2,69,13.164840250468734,888.2444692513675,0.9600668401894696
2,71,7.701012190777842,681.5527971767799,0.9884062783792444
2,73,7.630626897163122,316.97358004468884,0.9812660341642987
2,74,13.664694337042892,110.86031115199827,0.9676938121450118
2,75,7.64205898590213,855.0759726132627,0.9706223131783694
2,77,8.6521755118179,988.6296383539612,0.9535766001926197
2,79,5.588915262206809,930.3213600398747,0.9964853198504091
2,80,6.437853601149085,741.3661684911256,0.9875883900326204
2,85,4.0031648853337956,171.11940577756036,0.995125318079864
2,87,6.921003555422857,627.7934467111887,0.9873979824251815
2,90,8.2498325166069,958.0851790444649,0.9616932320210143
2,91,14.095533052189671,204.38792338993142,0.9800025429266154
2,92,10.992954946311727,692.2471245124367,0.9586066492784969
2,93,4.64654156877097,110.21554281897365,0.9743242336936131
2,94,9.206674109368361,840.2561854473424,0.9627031011147885
2,95,11.997316609125491,886.114050760031,0.985913856040197
2,96,13.798769119026325,401.509923684575,0.9710369038978743
2,98,14.700607053338139,664.7795496088492,0.9743112308778218
2,100,13.312317392249655,250.1932533898875,0.9577081890739552
2,104,11.889359549476941,102.31165542925972,0.9920757614469788
2,105,3.551778358676843,427.57884669811665,0.9950911007177394
2,106,14.524105744733083,131.8272165773682,0.9893526588364201
2,109,5.979158200286918,924.2692883928055,0.9656768217406544
2,112,11.079908600623101,147.40493417836657,0.9609360679865819
2,114,7.81109816452203,889.2921143664773,0.9924355792688805
2,116,4.036626269199674,511.0715583501179,0.9680770485984749
2,117,12.414086607448098,765.6183880600763,0.9618866156841248
2,118,14.662292941811145,998.008404637515,0.9880184118418075
2,122,14.188770390454183,121.51923037840395,0.9765357147974876
2,125,7.020208418500008,783.0362378923107,0.9684374666929341
2,127,5.462332474870784,984.804167705408,0.9705709762581394
2,130,6.357903250428436,139.51023913284357,0.9613421560970477
2,139,10.102749160035318,156.05457716796235,0.9824597524795435
2,140,6.500112288682843,865.8223352097572,0.9953760556373001
2,141,12.982798016251879,393.6264119018014,0.9721851347634631
2,142,14.322656232361133,222.50066177504712,0.9877371843878231
2,143,4.267893001232294,504.6100729662895,0.9653876311027938
2,144,7.299449351248269,793.3030738448546,0.9721439367689719
2,147,12.691162856166498,373.7934845965207,0.9845305353935586
2,149,13.278879254561096,233.49141763218947,0.9848467125159704
2,151,3.587407411085073,368.9566398721196,0.990184391174787
2,152,14.425159281884927,869.1411741598029,0.977241734315871
2,154,4.222888183942146,814.4287684992979,0.9559512095196984
2,155,12.371519921651533,300.0593194189944,0.9597085187238454
2,159,10.033425026430544,925.6857233604221,0.953674371853979
2,161,10.751842747041403,828.3687987619071,0.9545069532941939
2,164,14.307367932289385,145.5739308237305,0.9952824545511627
2,168,8.119968221140551,418.548927405808,0.9945069065777242
2,169,8.352137167759876,233.76826816189654,0.9800912223111067
2,175,7.596183312288167,477.31133907669795,0.9814899737562833
2,177,14.92904732842756,589.2910146367669,0.950956969182795
2,178,11.560448023001442,531.7159949993045,0.9882903201859392
2,179,9.787813380574576,389.4439768012102,0.9632513485536797
2,180,10.165396233113425,126.37311448297122,0.989723778919491
2,181,12.703846602874814,524.5159467793185,0.9675142117409055
2,183,4.915497699391931,323.0713486014156,0.9618164869625853
2,191,14.222472385098538,992.3877288453192,0.9585118895368943
2,192,6.816052419502457,764.2945910086029,0.967580373501666
2,195,9.811816385114772,227.89206137357644,0.9964700567962487
2,200,3.4555648944011965,150.55117912114426,0.9794814765358093
2,201,8.735867857994153,398.56059421678304,0.9800926036154609
2,203,5.129518471847246,822.1820001293396,0.9925426378090371
2,204,4.772544227833375,734.2267075590918,0.9569409805532094
2,205,9.31553854292656,428.40086716788164,0.9535540486969496
2,209,6.8712384524749215,978.2746042441836,0.9858852492458073
2,213,11.486195054835935,605.7795787170853,0.9935904106237994
2,215,10.9863800336972,833.0088127986822,0.9685408212992127
2,217,5.13249946196356,101.61811600557925,0.9843984139597879
2,222,6.8186029423211405,827.9262331931183,0.9799576764689674
2,224,8.95422069495708,398.05158354944734,0.9538125252847507
2,225,6.834224149693913,672.5680932163315,0.9971909016024141
2,229,3.136747443545976,288.7158559604493,0.9839656277397419
2,230,12.444240073087924,748.3722291972715,0.9523592254289308
2,233,7.968229963756977,893.5935925009944,0.967210327295625
2,234,12.945683730795018,809.8569950285975,0.9783247190557235
2,236,8.415449029836898,819.2751091807055,0.9516372265402266
2,237,6.133532519787144,194.25254364893104,0.9667486018563446
2,239,3.9000290525298933,947.650729181705,0.9979240346220294
2,240,14.823313201693718,903.9035553817682,0.9845207276829978
2,245,6.973134953279835,976.9585786088245,0.9700547134217816
5,3,6.027258381388567,173.7156094854783,0.9509497810654505
8,3,5.392328188350395,118.3420155882991,0.9574667349434547
15,3,4.222815665351718,795.2327964561016,0.991664368715351
16,3,12.554726599202544,609.3392998305843,0.9520123873801006
3,4,4.150991056826899,453.6119931533398,0.9769334690433209
3,7,3.04578686603361,178.86552337627478,0.9903709680470749
3,11,5.4834357950835395,674.3715931671136,0.997875827103964
3,13,12.418518876802981,523.8500076546306,0.9938489966868681
3,14,10.702396590482534,448.7744053184471,0.9681800057171966
3,17,5.238995293895179,140.15523222808812,0.9715472807197857
3,18,13.044945025613487,607.8219291230696,0.9574054030467534
3,20,11.017694086771433,827.3621416636116,0.9702853459906918
3,22,3.7318049526927313,448.3954871935002,0.9756065313928796
3,27,6.586225308086428,455.32392868771757,0.9918430512622072
3,28,9.85463922325865,565.1356571942962,0.978002784857148
3,30,14.39105779741902,504.13576256924176,0.9965040126683863
3,31,5.542681915324394,273.4534756360009,0.9520911191310388
3,32,11.197505632227056,281.72735197501106,0.9903056376109577
3,33,10.140571855713697,387.774539885849,0.985628047449846
3,35,9.676370447637588,596.8487724178592,0.9919745848516661
3,38,11.404945459043198,628.818478959097,0.9883025973853476
3,39,4.795707835096097,609.9345343495959,0.978551177257005
3,41,4.267617842198945,801.590227267827,0.9885015358851742
3,45,10.857452048562596,614.8209158187057,0.9731792841839478
3,46,7.835687501178921,656.4200397416184,0.9833598302974507
3,48,13.547491580083435,721.4623787538808,0.9524152578006814
3,50,7.469288350960572,404.0794732842395,0.9888889509353763
3,51,13.114158823336886,872.4113049102168,0.9835577493296016
3,53,6.6057653702097605,769.3512774914469,0.9879275141095023
3,54,11.74559295923466,644.4812192097256,0.9543750556648436
3,60,3.6744698448720303,812.3413528731107,0.9532152314129846
3,66,13.502166673505002,280.6540984904692,0.9528237482773141
3,67,3.6067113803056836,424.3375736040662,0.959756378847546
3,68,8.570621565442655,457.2480497648479,0.9952306048502756
3,70,8.865440868798814,501.49308934677623,0.9970654985357341
3,73,13.051845243080727,332.79393445003785,0.9907126398664242
3,74,3.3294058787732426,144.6859385566164,0.9918372450026918
3,76,5.656212924186578,302.6008368277976,0.9601298183216533
3,83,5.078407877785738,820.7783274920088,0.9609647315544421
3,88,13.745795700831005,866.4275557833781,0.9724909029256399
3,89,6.6257410952922235,568.5741084954122,0.9805566987131571
3,91,14.993152558418105,969.8369090181257,0.9911295425469969
3,94,11.212957630286025,533.5645769346754,0.966477899040503
3,95,6.901644843354069,349.19643726223865,0.9821498606565863
3,98,9.207523026955817,316.271869910645,0.9527819590454255
3,102,4.679154102917003,122.90974400833625,0.9743712685918509
3,103,13.882938750257999,464.13900516515537,0.9860998726914125
3,107,11.560431470486211,717.6862998394041,0.981277365904003
3,110,6.602337942607932,252.98799765538286,0.9822231195490676
3,112,8.649370473141444,766.8270024119813,0.9855341452181998
3,118,5.679935104627304,884.2890089480336,0.9706031558410557
3,120,10.026848342482845,517.3845653689839,0.9557712920908353
3,121,10.612760923824425,622.2817976018107,0.9804120800680635
3,123,4.43779124625007,712.6279878877274,0.9759620867268699
3,126,14.908174234655194,408.4028964361001,0.9983723883695959
3,129,13.348727320045393,262.3210921961595,0.9539597618795295
3,130,14.839684472396158,382.07266458160484,0.9528426658230346
3,132,12.282507255846776,618.6510241630327,0.9577633207514082
3,135,8.20453697146364,486.46875070820846,0.97102224698142
3,137,9.405391234107098,757.5931633695309,0.9965533621586098
3,141,3.04948600769224,760.2429168219925,0.961087019853165
3,143,4.2324986800745545,553.0028308168323,0.9649996395124792
3,144,3.5486202208580595,953.6170375477151,0.9723403892864567
3,149,14.953666976217965,541.1608161279989,0.9867556635307735
3,150,13.88273083432365,830.8074851561522,0.9509371119230426
3,151,14.818554293919124,290.07120624683023,0.9510737503312151
3,153,11.533321081150207,812.9144395413032,0.9683844292011161
3,158,4.297361402532543,852.5080086124508,0.952363517767174
3,159,8.331771467350759,211.2355566960137,0.9623841763604091
3,161,11.22888034257096,108.37409325692659,0.9706227013649162
3,162,9.243710810242039,660.5179991205848,0.9843355909639673
3,167,12.417120794021818,547.9651568739264,0.9798410886584797
3,171,7.917074766339468,244.33623876769195,0.9768587994226916
3,175,3.1529928152233175,180.10255557441735,0.9554111149529098
3,180,11.682914981361371,914.3014455609239,0.9815725027868663
3,183,3.6009623497553678,831.8605725260944,0.9928328820089458
3,185,11.121198384109775,483.39568573747704,0.9556791516293207
3,188,4.660733312072309,682.4787635614056,0.9661043804773601
3,191,11.796815344061075,435.3599379470039,0.9667934134152576
3,192,7.803002711741024,510.88481802232394,0.9909497089229529
3,197,4.59013891483872,753.7700008808206,0.9980968893556362
3,199,13.934721135266152,534.4073654863112,0.9778782281223033
3,212,10.85968282648068,111.12419168734064,0.9925482813210675
3,216,14.469137162254246,885.8292073344481,0.975435884271801
3,224,12.917253842205783,902.8556934670542,0.9800327865531574
3,225,14.212457045041981,555.0108146962599,0.9729951578955478
3,227,12.017160012571331,388.57043398024615,0.9662138472835504
3,228,9.083151986244903,595.4460127576111,0.9685532420334262
3,230,8.330266517513508,615.7314375287945,0.9543129732234245
3,232,14.768048867348433,770.7150681915559,0.9508706873135978
3,234,9.589185476318274,843.3178825810998,0.988797380973443
3,241,12.903731887424755,834.929817919629,0.9913715545406083
3,242,12.208996798374471,639.9560364024363,0.9851162453383296
3,243,8.430389474096003,187.69332009097897,0.9822866024364949
3,244,7.261667743016828,670.2950624226801,0.9891957230665326
3,246,4.2758667509953465,907.1894068102525,0.9741286849668771
6,4,3.6250272989190657,956.7277231437289,0.9609868861202676
13,4,9.909560740948969,917.2235359427001,0.9683900410118406
53,4,11.248619040854912,931.5199400342938,0.9886035733056898
185,4,8.5170510042753,170.07635068818183,0.9653399709031895
4,5,5.351057605821794,208.6712266295748,0.9917575242165619
4,7,12.894649724491273,271.5208876513624,0.966558743881289
4,9,10.598885611069162,704.9275951827317,0.9560377403261893
4,16,11.834567163756931,597.9036960138191,0.9712077086128442
4,22,12.78292984918193,193.19856501121086,0.9822185687454548
4,24,13.576686804115411,476.79827125035735,0.979840690984425
4,26,7.774439957463162,408.57292542936267,0.9644145035608815
4,28,10.23029339611658,897.7931698678744,0.9751024365026261
4,31,11.841823780731445,598.2234065929424,0.9606497852939633
4,32,11.572614427558733,717.9501675871328,0.9951383964564376
4,33,11.524757324166867,977.661543805106,0.9587128222636191
4,47,4.277645590180647,442.78328218157617,0.9526001849758807
4,48,6.203739233331532,806.9789733353394,0.9981930872875762
4,50,3.744393887274996,805.9216608526298,0.959996044262693
4,52,8.43113405428648,654.4979503842579,0.9831007746624584
4,55,10.765433331841578,449.9979958969051,0.9750351928802657
4,59,7.578991537173508,474.90961373621053,0.9886174649731465
4,62,11.924039594948988,282.7785004564041,0.9925736481045583
4,65,10.605461928662276,738.5909079229023,0.9680193149298449
4,68,11.698974248554393,274.14794090956406,0.9719919311977466
4,70,14.549702987712186,761.571537423597,0.9558483367523752
4,71,6.349346955710526,337.815635778456,0.9578855136380741
4,73,8.59597605851495,943.7450054237628,0.95195708887675
4,79,12.478898189009158,595.14416174797,0.9535711589784737
4,85,9.516961860987777,463.0753597822114,0.9671207445922397
4,88,6.522892286042446,955.2774487241367,0.9802957494481984
4,93,7.152087489873222,316.31308878993093,0.9814709534352374
4,95,3.4785269811050314,897.0941430989154,0.9686872577732852
4,97,6.079086679837463,751.5780475329316,0.9512105807561834
4,103,10.818338351772342,388.28148143369873,0.9540349269543765
4,104,14.659545238877195,795.9866664124827,0.9761270852860748
4,106,10.554173806928002,291.8576186780316,0.983584853967922
4,108,12.944984051830428,890.7735085383171,0.9863273767082775
4,111,11.232522471584788,121.37765149252638,0.9851265459079597
4,112,3.8789763499141987,260.1929471998908,0.9623434920485774
4,113,12.859431823579575,919.8879169880089,0.9699740061462938
4,116,7.674022406932599,206.475185463957,0.9502890474455782
4,118,11.95141237249446,140.96516840751332,0.991564310711301
4,119,9.034043410968977,360.85293895157207,0.9836080542934401
4,121,14.120290556938304,443.27221703232766,0.9902839961377936
4,122,4.875881689798929,297.87915291445927,0.9865909416687386
4,125,10.60854802823742,368.250852894486,0.9934619278296402
4,130,13.49720313147334,227.23647960209576,0.9520468838829284
4,132,9.57030540230686,176.614171074495,0.9602925916438291
4,135,13.867536364132002,866.3129662073957,0.9569803007385638
4,136,10.40261907888189,327.46760006914724,0.9556165045640359
4,139,12.01250177017181,991.0687803840767,0.9768937045604139
4,141,11.06022298938299,325.61885333345947,0.9596734620299479
4,144,11.05554678936061,311.07956387132816,0.9639717200499495
4,145,5.321982829372818,537.2751072464986,0.9660889578327594
4,148,9.80234271566511,826.9297881774592,0.9969742871745457
4,149,6.75857736881153,807.0941008580709,0.9848977572340593
4,151,7.313831997004671,711.6221618628167,0.9662465845645696
4,156,10.746619248982757,173.77632377753918,0.9637501810422313
4,159,11.80253540453337,663.9569965661774,0.9856438429928913
4,166,3.4398757116431584,334.5546892965017,0.9938053107927567
4,169,7.709980150160787,902.2937893489775,0.978890436984063
4,171,9.013478056527257,181.4986218296486,0.9678294123456344
4,172,5.866569654463097,967.6002414963099,0.9981108067563754
4,175,4.910669014973507,609.7215291398811,0.9777248141192738
4,177,11.784053696707195,945.2577324428855,0.951980571476535
4,179,6.172285381207034,310.61680196618727,0.982760694400459
4,182,14.01482332837374,893.3967831864485,0.9519553302306599
4,184,14.621296810034474,670.2102835974279,0.9634012704484816
4,189,7.542222204681941,628.9109422862745,0.9940131042595057
4,190,6.019036922722647,975.4066975155337,0.9609220634721385
4,193,12.511889441201992,898.4547491653999,0.9503232866420597
4,196,9.174495277715653,352.72855751488646,0.9573617799815415
4,197,10.224243317601326,835.2595679946035,0.9823943725026173
4,199,4.36006437076777,707.7064836839822,0.973472037004862
4,203,4.5346213793891526,633.1128943340199,0.9566014783520064
4,206,4.996096395694581,930.202183589591,0.9753153939392691
4,214,10.278310775110944,524.2721094233702,0.9736017515536977
4,215,7.929202222899082,228.44092335667054,0.9785496607437894
4,219,11.227093965650015,930.1167503604526,0.9792301347623706
4,220,7.5385362254496115,218.99187861169207,0.9508115687363973
4,226,13.819298620350494,639.8324171836146,0.9930098792494054
